0	5.94106
1	4.06784
2	3.35763
3	2.79209
4	2.27397
5	2.10054
6	1.90866
7	0.0141711
8	0.017038
9	0.0159262
10	0.0141742
11	0.0523106
12	0.0103897
13	0.0107165
14	0.0125481
15	0.0120306
16	0.0113405
17	0.010697
18	0.0104649
19	0.0103241
20	0.00958581
21	0.0219675
22	0.0176029
23	0.00882564
24	0.00861002
25	0.017354
26	0.0170981
27	0.0281764
28	0.0255291
29	0.0287661
30	0.0275099
31	0.0242391
32	0.0239329
33	0.00836034
34	0.00865907
35	0.0404344
36	0.0419648
37	0.0415218
38	0.0410397
39	0.0406751
40	0.037894
41	0.0376997
42	0.0375339
43	0.0370872
44	0.0368058
45	0.0365781
46	0.0363523
47	0.0361672
48	0.0357374
49	0.0413789
50	0.0410316
51	0.0350574
52	0.0360478
53	0.0366903
54	0.0365112
55	0.036379
56	0.0362759
57	0.0361461
58	0.036042
59	0.0359141
60	0.0357455
61	0.0357143
62	0.0357044
63	0.0355118
64	0.0354764
65	0.0354165
66	0.0352716
67	0.0353832
68	0.0349514
69	0.0348736
70	0.0347967
71	0.0347394
72	0.0347192
73	0.0346436
74	0.0345128
75	0.0344573
76	0.0344389
77	0.0343652
78	0.0352455
79	0.0352455
80	0.0351899
81	0.0351168
82	0.0350613
83	0.0350063
84	0.0349881
85	0.0349154
86	0.0348132
87	0.0346861
88	0.0346506
89	0.0345977
90	0.0335362
91	0.0335193
92	0.0314302
93	0.0313669
94	0.0313511
95	0.0312726
96	0.0312278
97	0.0314123
98	0.0313655
99	0.0312879
100	0.0312413
101	0.0311953
102	0.031134
103	0.0311187
104	0.0310732
105	0.031043
106	0.0309826
107	0.0309228
108	0.0308808
109	0.0308632
110	0.0308335
111	0.030789
112	0.0307596
113	0.0307155
114	0.0309206
115	0.030906
116	0.030906
117	0.030906
118	0.0308769
119	0.0308477
120	0.0308186
121	0.0307749
122	0.0307603
123	0.0307171
124	0.0306596
125	0.0306453
126	0.0306167
127	0.0305882
128	0.0305598
129	0.0305032
130	0.030475
131	0.030475
132	0.030461
133	0.030461
134	0.0304189
135	0.030405
136	0.030391
137	0.030377
138	0.0303492
139	0.0303353
140	0.0303073
141	0.0302796
142	0.0302796
143	0.0302384
144	0.0302246
145	0.0302109
146	0.0301836
147	0.0301699
148	0.0301699
149	0.0301427
150	0.0301427
151	0.0301403
152	0.030113
153	0.030113
154	0.0300859
155	0.0300589
156	0.0300589
157	0.0300589
158	0.0300456
159	0.0300184
160	0.030005
161	0.030005
162	0.0299781
163	0.0299648
164	0.0299248
165	0.0299115
166	0.0298982
167	0.0298982
168	0.0298982
169	0.0298982
170	0.0298849
171	0.0298717
172	0.0298717
173	0.0298717
174	0.0298717
175	0.0298452
176	0.0298452
177	0.0298319
178	0.0298188
179	0.0298188
180	0.0298188
181	0.0298056
182	0.0297793
183	0.0297531
184	0.029727
185	0.029727
186	0.0297139
187	0.0296879
188	0.0296879
189	0.0296879
190	0.0296879
191	0.0296619
192	0.029623
193	0.0296102
194	0.0296102
195	0.0295972
196	0.0295844
197	0.0295844
198	0.0295844
199	0.0295844
