6.28852	1.00221	
5.50437	1.1728	
3.79825	1.66362	
3.29059	1.87352	
3.26049	1.8852	
3.17514	1.92528	
2.06735	3.13409	
9.73802	0.461896	
6.45089	0.969885	
5.47034	1.17977	
5.40826	1.19875	
4.86711	1.33527	
4.64253	1.39306	
3.75782	1.67917	
3.43075	1.80865	
3.30896	1.86517	
3.10375	1.95964	
11.3935	0.265352	
7.46257	0.784772	
6.3131	0.996351	
5.9405	1.07602	
5.50437	1.1728	
4.84841	1.33615	
3.39485	1.82473	
3.17623	1.92475	
3.10375	1.95964	
2.06735	3.13413	
9.39268	0.497833	
5.94043	1.07604	
4.63425	1.39647	
3.39491	1.8247	
3.17713	1.92466	
3.12036	1.95257	
2.13688	2.80605	
2.07145	3.05188	
11.9867	0.208109	
10.0516	0.415418	
7.26007	0.819457	
6.95976	0.872693	
6.7932	0.907655	
5.93777	1.07614	
3.67617	1.71035	
3.39491	1.8247	
3.10375	1.95964	
13.8239	0.0644215	
12.7513	0.146103	
7.77072	0.73406	
6.22351	1.0153	
4.43128	1.4566	
4.1091	1.5578	
3.91635	1.62101	
3.85166	1.64486	
3.70744	1.69841	
3.60227	1.74173	
3.56809	1.75405	
3.47251	1.79166	
3.33161	1.85285	
2.06735	3.13415	
12.6982	0.146662	
7.77059	0.734081	
7.46252	0.784774	
6.22619	1.01521	
4.64694	1.39288	
3.96187	1.60756	
3.10374	1.95965	
10.2521	0.398796	
9.73892	0.461772	
9.26325	0.514956	
7.46152	0.784941	
5.93775	1.07615	
5.24132	1.2359	
5.06471	1.28026	
4.20302	1.52551	
3.96224	1.60503	
3.71271	1.69642	
3.39783	1.82273	
2.5137	2.33282	
2.46985	2.37026	
2.4698	2.3703	
2.11869	2.84789	
15.6519	0.00891116	
9.06719	0.5472	
8.61225	0.605557	
5.4716	1.17972	
3.85243	1.64447	
3.36216	1.84095	
3.20835	1.90862	
2.47014	2.37	
2.35621	2.47972	
15.6707	0.00862865	
7.59011	0.763459	
7.45167	0.787421	
6.7932	0.907655	
6.56668	0.947522	
6.22687	1.01518	
4.59642	1.40729	
4.15637	1.54015	
3.75843	1.67892	
3.60228	1.74173	
2.17763	2.71971	
16.0096	0.00348198	
11.3396	0.270959	
10.3724	0.395648	
9.18023	0.531419	
8.3547	0.643204	
7.97527	0.701329	
7.25998	0.819459	
5.40705	1.19893	
5.25497	1.23252	
4.7054	1.37538	
4.43142	1.45659	
4.15635	1.54015	
3.85286	1.64439	
2.16718	2.73986	
8.61184	0.60557	
4.70542	1.37538	
3.96341	1.605	
3.36226	1.84092	
2.06735	3.13417	
6.45089	0.969886	
6.33958	0.99114	
5.71458	1.12374	
4.49655	1.43636	
4.21142	1.52508	
3.39783	1.82273	
2.36542	2.47003	
2.35628	2.47964	
2.16735	2.73954	
10.0436	0.416384	
7.59001	0.763463	
7.08318	0.850518	
6.57292	0.946113	
5.93651	1.07618	
5.82943	1.11271	
4.4963	1.43646	
3.96342	1.605	
3.36964	1.83601	
3.33219	1.85259	
3.27093	1.88186	
2.35635	2.47963	
11.3435	0.270851	
10.0438	0.416369	
7.44371	0.788765	
6.22688	1.01518	
5.06429	1.28036	
3.71272	1.69642	
3.61245	1.7377	
3.27094	1.88186	
2.36581	2.46969	
2.16735	2.73954	
13.8212	0.0645846	
8.59561	0.60792	
6.45159	0.969859	
6.22709	1.01513	
5.71588	1.12369	
5.25123	1.23338	
4.21142	1.52508	
4.15613	1.54021	
3.85354	1.64415	
3.64574	1.7221	
3.5342	1.77065	
3.30722	1.86529	
3.20835	1.90862	
2.10714	2.88161	
16.6668	0.00163313	
9.17815	0.531696	
7.76965	0.734096	
7.59001	0.763463	
5.93648	1.07619	
5.82944	1.11271	
5.05853	1.28133	
4.21143	1.52508	
4.15561	1.54024	
3.87546	1.63633	
3.53443	1.77064	
2.51089	2.33515	
2.36596	2.46953	
2.15368	2.76594	
2.07143	3.05205	
8.35759	0.642753	
5.47675	1.17941	
4.49623	1.43647	
3.87819	1.63536	
3.61245	1.7377	
3.29545	1.8692	
3.27152	1.88159	
3.11955	1.95262	
2.61038	2.26064	
2.47839	2.36279	
11.3435	0.270851	
9.11786	0.535017	
8.5955	0.607924	
7.97521	0.701339	
7.59001	0.763463	
6.57102	0.946259	
4.70548	1.37536	
4.43218	1.45636	
2.46747	2.37236	
2.11872	2.84788	
2.10711	2.88161	
2.07142	3.05207	
9.11761	0.535028	
8.35759	0.642753	
6.69252	0.923901	
6.22721	1.01511	
5.72018	1.12367	
4.65428	1.38971	
4.59698	1.40727	
3.43308	1.80761	
3.36964	1.83601	
3.27162	1.88159	
3.17727	1.92464	
2.88012	2.08078	
2.44643	2.39121	
2.11873	2.84788	
2.10608	2.88482	
12.6654	0.147502	
5.05853	1.28133	
4.43218	1.45636	
3.79841	1.66349	
3.36877	1.83607	
3.29886	1.86899	
2.43582	2.403	
11.2796	0.277146	
7.95144	0.705129	
7.76962	0.734101	
7.25997	0.81946	
7.11459	0.844935	
6.69257	0.923899	
6.33838	0.991491	
5.82946	1.11271	
5.25122	1.23338	
4.83536	1.33967	
4.49621	1.43647	
2.88378	2.07865	
2.63378	2.25058	
2.59632	2.27819	
2.47847	2.36278	
10.0446	0.416345	
5.73371	1.12066	
5.05853	1.28133	
4.21143	1.52508	
3.399	1.82222	
2.94535	2.04358	
2.63478	2.25051	
2.59632	2.27819	
2.57226	2.29668	
2.43347	2.40321	
2.16768	2.73891	
2.1541	2.76588	
2.13698	2.80604	
16.6662	0.00164074	
7.58902	0.763628	
5.93648	1.07619	
5.24951	1.2338	
5.05849	1.28133	
4.65435	1.38971	
3.91785	1.62052	
3.36875	1.83608	
3.20835	1.90862	
2.94535	2.04358	
2.88472	2.0781	
2.59936	2.27589	
2.57227	2.29668	
2.43583	2.403	
2.43347	2.40321	
2.08492	2.96493	
11.2786	0.277243	
8.12025	0.678745	
5.93086	1.07641	
5.05371	1.28155	
3.96411	1.60475	
2.88	2.08085	
2.57231	2.29667	
2.39652	2.44086	
2.33237	2.50792	
11.2784	0.277251	
7.76922	0.734115	
7.09882	0.847735	
4.70982	1.37517	
4.15548	1.54025	
3.91786	1.62051	
3.53622	1.77055	
3.39911	1.82221	
2.94575	2.04354	
2.87953	2.08112	
2.48117	2.36043	
2.3324	2.50788	
2.15411	2.76588	
10.0483	0.41624	
4.9761	1.30725	
4.75684	1.36113	
4.49593	1.43648	
4.43272	1.45633	
4.22935	1.52418	
3.3687	1.83609	
2.43598	2.40285	
2.39655	2.44086	
2.33244	2.50788	
13.6179	0.0763743	
11.9788	0.208325	
5.24951	1.2338	
5.05286	1.28177	
4.84	1.33945	
4.49075	1.43693	
4.23365	1.52396	
3.91793	1.62051	
2.85257	2.09856	
2.51088	2.33516	
2.43631	2.40282	
2.16768	2.73891	
8.12668	0.678529	
7.09931	0.847647	
6.45179	0.969832	
4.6588	1.3895	
3.79842	1.66349	
3.61058	1.73781	
2.88473	2.07809	
2.16768	2.7389	
2.13701	2.80604	
7.09934	0.847647	
6.95796	0.873035	
5.24952	1.2338	
4.23366	1.52396	
3.43327	1.80758	
2.88475	2.07809	
2.46747	2.37236	
2.3564	2.4796	
2.08492	2.96493	
7.76916	0.734126	
7.58883	0.763635	
4.72263	1.3716	
4.43272	1.45633	
3.43327	1.80757	
3.29889	1.86899	
3.20949	1.90828	
3.10373	1.95965	
2.8535	2.09801	
2.39655	2.44086	
8.1286	0.678221	
7.25997	0.819461	
5.47851	1.179	
4.75685	1.36113	
4.4913	1.4369	
4.23446	1.52372	
3.33336	1.85207	
3.17728	1.92464	
2.97555	2.02839	
2.59974	2.2756	
2.3977	2.44075	
8.59371	0.607997	
7.09971	0.847633	
4.8998	1.32245	
4.15522	1.54026	
2.88484	2.07808	
2.46747	2.37236	
2.09978	2.90561	
5.05285	1.28177	
4.59703	1.40725	
4.54543	1.42212	
4.23688	1.5228	
4.15377	1.54073	
3.43327	1.80757	
3.17947	1.92358	
2.48604	2.36	
2.36653	2.46894	
2.35668	2.47957	
2.09983	2.90545	
2.08492	2.96493	
5.03321	1.28846	
3.20949	1.90828	
3.14819	1.93791	
2.27108	2.57944	
9.11309	0.535128	
8.35844	0.642721	
8.14478	0.675734	
7.58883	0.763635	
6.45181	0.96983	
5.40875	1.19851	
4.43486	1.45624	
4.3359	1.48355	
4.24194	1.5157	
3.7985	1.66346	
2.9758	2.02825	
2.43632	2.40281	
2.42825	2.408	
2.36654	2.46893	
2.08497	2.96492	
9.11309	0.535128	
7.76916	0.734126	
5.9295	1.07647	
4.90449	1.32223	
4.7226	1.37161	
4.24194	1.5157	
3.8782	1.63536	
3.7985	1.66346	
3.61059	1.73781	
3.17947	1.92358	
2.51088	2.33516	
2.43822	2.39862	
5.33214	1.21281	
4.24187	1.5157	
3.75843	1.67892	
3.54237	1.76932	
3.33357	1.85206	
2.9758	2.02825	
2.35668	2.47957	
2.1013	2.90523	
5.32966	1.21292	
3.91893	1.62046	
3.39911	1.82221	
3.1486	1.93788	
2.4874	2.35883	
2.27108	2.57944	
8.14493	0.675713	
6.45187	0.969819	
5.92673	1.07661	
4.7226	1.37161	
3.91893	1.62045	
3.8782	1.63536	
3.72384	1.69434	
3.24351	1.89188	
3.11975	1.95261	
3.02962	1.9994	
2.90599	2.06887	
2.43823	2.39861	
2.27121	2.57943	
3.33357	1.85206	
3.17947	1.92358	
2.25144	2.60561	
2.10131	2.90519	
13.6178	0.0763758	
5.92668	1.07662	
5.03655	1.2876	
3.10373	1.95965	
2.88783	2.07786	
2.3977	2.44075	
2.16856	2.73879	
7.43964	0.789441	
5.73464	1.12027	
5.47852	1.179	
3.54239	1.76932	
3.24349	1.89189	
3.03861	1.99503	
2.91668	2.06426	
2.51088	2.33516	
2.16856	2.73879	
13.6176	0.0763828	
9.73892	0.461772	
8.14815	0.675606	
7.25973	0.819503	
6.5712	0.946252	
5.32966	1.21292	
2.15411	2.76588	
7.76915	0.734126	
6.5712	0.946252	
6.45187	0.969818	
6.22724	1.01511	
5.92466	1.07798	
4.84114	1.33941	
4.75742	1.3611	
3.75941	1.67886	
3.47234	1.79173	
3.39912	1.82221	
2.68745	2.20737	
2.36771	2.46773	
9.39224	0.497847	
8.5937	0.607997	
7.76891	0.734166	
5.91844	1.07839	
5.25013	1.23377	
5.03823	1.28717	
3.04032	1.99486	
2.39827	2.4407	
2.07137	3.05339	
7.25972	0.819504	
6.95796	0.873035	
6.45211	0.969771	
4.59717	1.40725	
3.43329	1.80757	
2.08497	2.96491	
7.95134	0.705133	
6.57122	0.946251	
4.84115	1.3394	
3.91894	1.62045	
3.01334	2.00804	
2.94576	2.04354	
2.27126	2.57935	
5.32273	1.21459	
4.49131	1.4369	
3.87957	1.63487	
3.47055	1.79184	
2.94654	2.04301	
2.72245	2.18063	
2.44353	2.39386	
2.42802	2.40809	
2.39885	2.44011	
9.11307	0.535128	
5.47859	1.179	
5.32281	1.21459	
5.25021	1.23377	
5.19115	1.25211	
4.78326	1.354	
4.65886	1.38947	
3.79947	1.66341	
3.27275	1.88106	
2.74966	2.16276	
2.4874	2.35883	
2.15411	2.76588	
9.74611	0.46157	
7.09971	0.847633	
3.5424	1.76932	
3.47055	1.79184	
2.74988	2.16262	
2.74965	2.16277	
10.0501	0.416186	
8.35869	0.642683	
5.19086	1.25212	
3.20949	1.90828	
3.01333	2.00804	
2.74989	2.16262	
2.37771	2.46685	
2.15433	2.76585	
11.2764	0.277306	
5.91867	1.07834	
5.67043	1.13375	
5.55641	1.1598	
5.47875	1.17899	
3.75949	1.67883	
3.61079	1.73777	
2.9758	2.02825	
2.88936	2.07774	
2.85968	2.09535	
2.85257	2.09856	
2.79862	2.13399	
11.3696	0.267894	
9.39169	0.498269	
8.59349	0.608004	
5.25021	1.23377	
4.65893	1.38947	
3.72384	1.69434	
3.47023	1.79196	
2.86042	2.0953	
2.77597	2.15145	
8.35869	0.642683	
7.43962	0.789442	
5.67043	1.13375	
3.03041	1.99935	
2.9202	2.06003	
2.64311	2.23511	
2.55205	2.31366	
2.35669	2.47957	
7.25972	0.819504	
7.10566	0.847414	
5.18597	1.25233	
5.03844	1.28711	
4.9045	1.32223	
4.6595	1.38944	
3.36656	1.83711	
3.33357	1.85206	
3.10373	1.95965	
3.01222	2.00859	
2.86048	2.09526	
2.71908	2.18288	
2.62037	2.25496	
2.25235	2.60438	
9.39163	0.498277	
8.59346	0.608009	
7.10567	0.847414	
5.91913	1.07824	
5.65611	1.13699	
3.5424	1.76932	
2.97625	2.02819	
2.7493	2.1628	
2.37778	2.46677	
11.977	0.208485	
5.73465	1.12027	
5.55642	1.1598	
3.14861	1.93788	
3.03066	1.99921	
2.86747	2.08972	
2.37779	2.46677	
2.15518	2.76573	
2.11879	2.84772	
7.25972	0.819504	
6.22724	1.01511	
5.40876	1.19851	
4.9045	1.32223	
3.14888	1.93775	
2.86748	2.08972	
2.39885	2.4401	
2.15534	2.76542	
9.76052	0.461169	
5.32281	1.21459	
5.18597	1.25233	
4.78274	1.35412	
2.86784	2.0897	
2.77591	2.15148	
2.74648	2.16302	
2.17495	2.72492	
11.2727	0.277693	
10.0506	0.416126	
6.45216	0.96977	
4.71939	1.3725	
2.71908	2.18288	
2.62103	2.2549	
12.6613	0.147612	
11.1884	0.287126	
5.55642	1.1598	
5.25025	1.23377	
2.5219	2.32683	
2.17495	2.72492	
11.3693	0.267901	
11.1841	0.287573	
6.11949	1.03641	
4.78273	1.35412	
3.27279	1.88105	
3.10363	1.95966	
3.03675	1.99795	
2.92627	2.0596	
2.86787	2.0897	
2.31504	2.52533	
2.28779	2.55965	
12.6612	0.147621	
10.0507	0.416122	
7.76891	0.734166	
7.10573	0.847403	
4.9763	1.30719	
3.17947	1.92358	
2.79718	2.1341	
2.52207	2.32668	
7.95034	0.705291	
5.40876	1.19851	
5.25039	1.23372	
3.08742	1.97291	
2.31503	2.52533	
2.29192	2.55924	
2.25247	2.60436	
11.3684	0.267995	
5.18475	1.25239	
3.88055	1.63481	
3.72385	1.69434	
3.43329	1.80757	
3.14892	1.93773	
3.08952	1.97184	
2.76074	2.15402	
2.64313	2.23511	
2.11879	2.84772	
12.6609	0.147652	
11.1831	0.287672	
10.0507	0.416122	
7.43944	0.789446	
4.78041	1.35424	
4.59717	1.40725	
3.36775	1.8366	
3.3336	1.85206	
2.86958	2.08944	
2.80252	2.13064	
2.62113	2.25483	
2.27228	2.57924	
5.73497	1.12026	
5.25053	1.23371	
3.75974	1.67881	
2.15596	2.76415	
10.8161	0.326489	
6.69257	0.923899	
5.18474	1.25239	
4.6606	1.3894	
4.38277	1.46904	
3.72385	1.69433	
3.61079	1.73777	
3.27288	1.88098	
3.0527	1.9902	
2.9763	2.02817	
2.81694	2.12174	
2.25247	2.60436	
2.07128	3.05349	
12.6609	0.147652	
5.55682	1.15978	
3.75975	1.6788	
3.01203	2.00861	
2.6438	2.23505	
5.65254	1.1378	
4.49136	1.43688	
4.33598	1.48352	
3.64591	1.72208	
3.17949	1.92357	
3.08993	1.97181	
2.66889	2.21688	
2.37779	2.46677	
2.17495	2.72492	
11.9653	0.209345	
8.59345	0.608009	
7.94626	0.705928	
7.1066	0.847354	
5.25056	1.23371	
4.7194	1.3725	
4.43913	1.45597	
4.38332	1.46901	
3.47022	1.79197	
2.81875	2.12062	
2.52529	2.32588	
10.7862	0.329868	
8.35876	0.642674	
8.14835	0.675598	
7.94566	0.705948	
6.22727	1.0151	
5.03844	1.28711	
3.39914	1.82221	
3.01203	2.00861	
2.64383	2.23504	
2.25248	2.60436	
2.07129	3.05349	
5.91985	1.0782	
4.9045	1.32223	
2.86967	2.08944	
2.8188	2.12062	
2.35677	2.47929	
10.7862	0.329868	
9.76033	0.461186	
4.66061	1.38939	
3.5424	1.76932	
3.47017	1.79197	
3.39914	1.82221	
3.03572	1.99849	
2.87282	2.08646	
2.13701	2.80604	
10.786	0.329878	
10.0595	0.415051	
9.76032	0.46119	
5.55766	1.15958	
4.9054	1.32201	
3.3035	1.8669	
3.14998	1.9372	
2.29195	2.55924	
2.1372	2.80603	
9.39163	0.498277	
5.92244	1.07811	
4.84115	1.3394	
3.08993	1.97181	
3.01202	2.00861	
2.3778	2.46675	
2.29195	2.55924	
10.0593	0.415056	
3.88061	1.63481	
2.76074	2.15402	
2.64383	2.23503	
2.27229	2.57924	
2.17492	2.72496	
2.07129	3.05349	
3.14992	1.93721	
2.92639	2.05953	
2.76216	2.15391	
2.66961	2.21681	
2.25271	2.60405	
10.7851	0.329905	
10.0575	0.41511	
4.38354	1.4688	
4.33599	1.48352	
3.75976	1.6788	
3.30351	1.8669	
3.12066	1.95111	
3.00889	2.00883	
2.81917	2.1182	
2.71908	2.18288	
2.29195	2.55923	
10.3881	0.375658	
10.0574	0.415112	
8.14861	0.67556	
3.36786	1.83655	
3.03587	1.99842	
2.74647	2.16302	
2.71912	2.18288	
10.4182	0.374793	
3.46972	1.792	
3.27288	1.88098	
3.08993	1.97181	
2.67129	2.21567	
6.57131	0.946246	
4.7194	1.3725	
3.33364	1.85202	
3.30351	1.8669	
2.78887	2.13613	
10.4222	0.374335	
7.25909	0.819538	
3.14992	1.93721	
2.87233	2.08674	
2.76216	2.15391	
10.8161	0.326489	
8.35876	0.642674	
7.10684	0.84731	
4.9055	1.32198	
3.61082	1.73777	
2.39916	2.43981	
2.25271	2.60405	
2.10142	2.90299	
5.4092	1.19841	
3.5424	1.76932	
3.05283	1.99013	
2.76287	2.15385	
2.40037	2.43861	
2.29196	2.55922	
8.14901	0.675546	
6.12252	1.03566	
5.03859	1.28711	
3.1499	1.93721	
2.89541	2.07339	
2.67205	2.2151	
2.40033	2.43862	
2.13721	2.80603	
2.10144	2.90299	
9.38763	0.498452	
8.15113	0.675414	
7.94571	0.705946	
7.76891	0.734166	
3.14979	1.93722	
2.25282	2.60389	
2.21596	2.65836	
11.3646	0.268375	
5.18389	1.2526	
4.7195	1.37247	
3.84142	1.64829	
2.76856	2.15341	
2.08497	2.96491	
9.11248	0.535187	
6.12252	1.03566	
4.38356	1.4688	
4.00953	1.5893	
3.0557	1.989	
2.35677	2.47929	
2.23311	2.63805	
10.4222	0.374334	
4.44189	1.45354	
3.57685	1.75308	
2.97676	2.02617	
2.79461	2.1357	
2.21583	2.65852	
2.19118	2.69839	
10.8161	0.326488	
7.7689	0.734166	
6.82668	0.897323	
5.92267	1.07807	
5.16432	1.25348	
3.75983	1.67879	
3.30351	1.8669	
2.29197	2.55922	
8.35888	0.642655	
7.75296	0.736758	
7.25908	0.819539	
4.4419	1.45354	
2.85257	2.09856	
2.67197	2.21511	
2.35678	2.47927	
2.31502	2.52534	
2.17492	2.72496	
10.4227	0.374277	
6.45496	0.969663	
4.44195	1.45353	
2.74643	2.16305	
2.71997	2.18231	
2.25307	2.60387	
2.21583	2.65852	
8.87819	0.567597	
7.75296	0.736758	
4.72034	1.37224	
3.96463	1.60468	
3.68526	1.70663	
3.2729	1.88098	
2.87189	2.08681	
2.25307	2.60387	
2.1912	2.69835	
2.13762	2.80597	
3.68438	1.70689	
2.10145	2.90298	
13.612	0.076748	
7.25896	0.81956	
6.82668	0.897323	
5.16492	1.25346	
4.66067	1.38939	
3.64593	1.72208	
3.54248	1.76929	
2.8719	2.08681	
2.27235	2.57922	
2.21571	2.65854	
2.17491	2.72498	
2.11879	2.84771	
11.9651	0.209352	
10.8172	0.32638	
8.86534	0.569761	
6.45495	0.969664	
5.16977	1.25324	
4.00948	1.58932	
3.08996	1.97175	
3.05729	1.98889	
2.35678	2.47927	
9.7603	0.461192	
4.84115	1.3394	
3.64604	1.72208	
3.49412	1.78181	
2.87196	2.08677	
2.79549	2.13515	
2.10145	2.90298	
7.94572	0.705946	
4.78006	1.3543	
4.72091	1.37222	
4.2398	1.51575	
3.92026	1.62017	
3.50136	1.78137	
3.4696	1.792	
2.87196	2.08677	
2.506	2.34083	
2.23312	2.63805	
2.1912	2.69834	
10.4227	0.374277	
8.86532	0.569763	
7.75366	0.73667	
5.17008	1.25323	
3.08998	1.97175	
3.0361	1.99829	
2.71999	2.1823	
2.46253	2.37838	
2.23336	2.63802	
12.6345	0.149852	
5.17051	1.25312	
4.38577	1.46867	
2.69385	2.20033	
2.21524	2.65859	
6.69257	0.923899	
6.57141	0.946221	
4.00948	1.58932	
3.96476	1.60467	
3.50136	1.78137	
2.60089	2.26553	
2.19418	2.69332	
7.75366	0.736669	
5.25057	1.2337	
5.03862	1.2871	
4.33604	1.4835	
3.64612	1.72205	
7.10684	0.84731	
6.57147	0.946209	
5.56257	1.15929	
3.20978	1.90813	
3.05733	1.98889	
2.27238	2.57919	
2.15606	2.76413	
13.6099	0.0768014	
6.45495	0.969665	
5.17064	1.25312	
4.97631	1.30719	
4.66142	1.38916	
3.84142	1.64829	
3.50383	1.78035	
3.0574	1.98886	
2.50708	2.33969	
2.3778	2.46675	
7.94573	0.705946	
2.81918	2.1182	
2.44352	2.39387	
2.29405	2.55901	
2.08499	2.96483	
7.75554	0.736341	
