0	0.12719
1	0.104712
2	0.0796815
3	0.0647968
4	0.0573993
5	0.0532458
6	0.0482373
7	0.0435582
8	0.0408169
9	0.0390569
10	0.0381839
11	0.0378419
12	0.036798
13	0.0355876
14	0.0346397
15	0.0334655
16	0.0318788
17	0.0317016
18	0.0312144
19	0.0304012
20	0.0297685
21	0.0291272
22	0.028236
23	0.0275617
24	0.0272151
25	0.0266327
26	0.0261197
27	0.0253303
28	0.0246371
29	0.0242309
30	0.0238617
31	0.0236653
32	0.0234011
33	0.0227578
34	0.0223999
35	0.02215
36	0.0220749
37	0.021801
38	0.0215326
39	0.0211885
40	0.0209731
41	0.0208039
42	0.0206014
43	0.0204575
44	0.0201949
45	0.0200342
46	0.0199553
47	0.0196779
48	0.0195178
49	0.0193885
50	0.0191899
51	0.019056
52	0.0189683
53	0.0188103
54	0.0186772
55	0.0185557
56	0.0184588
57	0.0183194
58	0.01821
59	0.0181745
60	0.0181724
61	0.0180903
62	0.017956
63	0.0178656
64	0.0178049
65	0.0177415
66	0.0176324
67	0.0175283
68	0.0174385
69	0.0173583
70	0.017275
71	0.0171748
72	0.0171083
73	0.0169919
74	0.0169909
75	0.0169508
76	0.0168734
77	0.01675
78	0.0166349
79	0.0165477
80	0.0164286
81	0.0163553
82	0.0162474
83	0.0161877
84	0.0160986
85	0.0160457
86	0.0159528
87	0.0158846
88	0.0157952
89	0.0156982
90	0.0156658
91	0.0156233
92	0.0155479
93	0.015505
94	0.0154134
95	0.0153176
96	0.015276
97	0.0152426
98	0.015184
99	0.0151011
100	0.0150312
101	0.0149742
102	0.0149416
103	0.014862
104	0.0148049
105	0.0147592
106	0.0147054
107	0.0146552
108	0.0146122
109	0.0145637
110	0.0145176
111	0.0144665
112	0.0144159
113	0.0143648
114	0.014316
115	0.0142775
116	0.0142276
117	0.0141869
118	0.0141469
119	0.0140928
120	0.0140454
121	0.0140151
122	0.0139595
123	0.0139249
124	0.0138963
125	0.0138586
126	0.0138408
127	0.0138158
128	0.0137733
129	0.0137458
130	0.0137162
131	0.0136918
132	0.0136603
133	0.013633
134	0.013596
135	0.0135583
136	0.0135368
137	0.013519
138	0.013484
139	0.0134753
140	0.0134377
141	0.0134053
142	0.0133665
143	0.0133432
144	0.0133102
145	0.0132932
146	0.0132604
147	0.0132365
148	0.0132078
149	0.0131851
150	0.0131571
151	0.0131406
152	0.0131177
153	0.0130959
154	0.0130724
155	0.0130473
156	0.0130263
157	0.0130113
158	0.012999
159	0.0129767
160	0.0129599
161	0.0129096
162	0.0128662
163	0.0128118
164	0.0128192
165	0.0128052
166	0.0127639
167	0.0127343
168	0.0126929
169	0.0126675
170	0.0126471
171	0.012615
172	0.0126037
173	0.012576
174	0.0125668
175	0.0125448
176	0.0125229
177	0.0125008
178	0.012484
179	0.0124619
180	0.0124278
181	0.0124182
182	0.0123939
183	0.0123635
184	0.012335
185	0.0123124
186	0.0122857
187	0.0122717
188	0.0122615
189	0.0122484
190	0.0122285
191	0.0122044
192	0.0121843
193	0.012167
194	0.0121513
195	0.0121269
196	0.012101
197	0.0120951
198	0.0120615
199	0.0120491
